id,country,score,complexity,ads_score_category
1773551496281080,JP,0.39423310767920156,2.465151208782137,>50%
1769814579851260,IE,0.39420695826337554,1.495214928769441,>50%
1768758185876510,QA,0.3941753271172329,1.646767472521425,>50%
1768758185876510,OM,0.3941753271172329,1.646767472521425,>50%
1765594938954780,FR,0.3941674940966064,2.1772013756533677,>50%
1763192123151360,BY,0.3931449585897049,1.646767472521425,>50%
1767033562683390,TH,0.39313600660628356,2.025648831901384,>50%
1763192119348270,BY,0.3929796286024496,1.646767472521425,>50%
1769206569064460,TW,0.39285995821371056,3.116827146915667,>50%
1768045928043520,JP,0.39285005541885615,2.465151208782137,>50%
1768196935355420,ID,0.39270900199797737,2.2984434106549543,>50%
1773356319397900,US,0.39260190081967816,1.9347173056501938,>50%
1773563497024520,US,0.39251441222267375,1.8892515425245988,>50%
1773151349216280,GB,0.392325997647195,1.7983200162734085,>50%
1764170940894210,BR,0.3922729117787,1.7680095075230116,>50%
1763249176891440,PK,0.3921614866921592,1.646767472521425,>50%
1771288928465920,US,0.39208555307661,1.8892515425245988,>50%
1766668748314640,MY,0.3920097522645007,2.6773247700349136,>50%
1765579268526110,VN,0.39173413842728616,2.4196854456565413,>50%
1769387087804440,MX,0.3916379715183313,2.2075118844037647,>50%
1763243878311980,CO,0.3916323078079952,1.646767472521425,>50%
1764305090775040,AU,0.3914467041667467,1.980183068775789,>50%
1770014805101580,TW,0.39099975159836137,3.116827146915667,>50%
1773113493488750,GB,0.3906115704490552,1.858941033774202,>50%
1772389242439710,SA,0.3903420466770846,1.8892515425245988,>50%
1763671216506890,PH,0.39016078311781865,1.646767472521425,>50%
1764179012754440,US,0.3900716391631473,1.8892515425245988,>50%
1764179012754440,US,0.3900716391631473,1.8892515425245988,>50%
1772902855509020,GB,0.38990583539800433,1.858941033774202,>50%
1767533787550730,MX,0.3897499707782767,2.2075118844037647,>50%
1765686232552480,CO,0.3897042011978405,2.116580358152574,>50%
1766937034129410,ID,0.3896261882355959,2.2984434106549543,>50%
1771702667075600,JP,0.3895843003254857,4.056452918177966,>50%
1766936687401980,KR,0.3894960804162867,2.783411550661303,>50%
1773565745887290,US,0.3892323885567561,1.8892515425245988,>50%
1773108383683630,VN,0.38886512925744154,2.4196854456565413,>50%
1764326197489710,TH,0.38882210224168307,2.025648831901384,>50%
1764248533221390,US,0.38816256099936314,1.9347173056501938,>50%
1772091687554090,PH,0.38805918473175577,1.3588176393926554,>50%
1773446837552120,JP,0.387788568884807,4.056452918177966,>50%
1765587217020970,VN,0.38741572796571605,2.4348407000317405,>50%
1765587217020970,VN,0.38741572796571605,2.4348407000317405,>50%
1765502842996730,ID,0.38636229840360165,2.2984434106549543,>50%
1763845175661600,SA,0.38631518775160156,1.7225437443974165,>50%
1773583219779600,US,0.38612790687979065,1.8892515425245988,>50%
1771989058331690,US,0.38605397244452483,1.9347173056501938,>50%
1773105790778400,JP,0.38600965658655206,4.056452918177966,>50%
1768523879519260,US,0.3859726386548492,1.8892515425245988,>50%
1769782220434480,GB,0.38594071158606563,1.858941033774202,>50%
1765411263513610,ES,0.38589748421651493,1.9044067968997973,>50%
1764958664025100,GB,0.38569778894799644,1.858941033774202,>50%
1771376879697930,JP,0.3856025867579006,4.056452918177966,>50%
1764305090775040,SA,0.385193730751587,1.8892515425245988,>50%
1766080490161180,US,0.38512820573113943,1.8892515425245988,>50%
1766292291060780,MY,0.3848891057624673,2.692480024410113,>50%
1764969373324290,GB,0.3847213671539799,1.858941033774202,>50%
1763779042923560,TH,0.3838829683564895,1.6770779812718213,>50%
1769925422380040,JP,0.3832576197345805,4.056452918177966,>50%
1764305090775040,GB,0.3831094062798671,1.858941033774202,>50%
1766109312791560,ID,0.3829927258541316,2.2984434106549543,>50%
1772676442750990,US,0.38298366600646433,1.9347173056501938,>50%
1773593654165500,US,0.3823613428931954,1.8892515425245988,>50%
1773593654165500,US,0.3823613428931954,1.8892515425245988,>50%
1773593191282690,US,0.3823613428931954,1.8892515425245988,>50%
1773593191282690,US,0.3823613428931954,1.8892515425245988,>50%
1773593783221250,US,0.3823613428931954,1.8892515425245988,>50%
1773593783221250,US,0.3823613428931954,1.8892515425245988,>50%
1764622215160850,TH,0.3823330388267256,2.025648831901384,>50%
1771657139794940,BR,0.3819643269327314,2.2075118844037647,>50%
1773237628442650,BR,0.3817427987530288,2.2075118844037647,>50%
1773435026559020,FR,0.38170141777612226,1.858941033774202,>50%
1773197606273070,ID,0.38156416028990986,2.2984434106549543,>50%
1766852551290930,KR,0.381523260183866,2.4954617175325335,>50%
1766852551290930,KR,0.381523260183866,2.4954617175325335,>50%
1766852551290930,KR,0.381523260183866,2.4954617175325335,>50%
1764051926987770,AE,0.38140757996992647,1.7225437443974165,>50%
1767578117825530,SA,0.38076343463278167,1.7225437443974165,>50%
1773108383683630,ID,0.380527831370562,2.2984434106549543,>50%
1772461748537390,JP,0.3802884148991313,2.465151208782137,>50%
1763687976534010,IE,0.3798450524046537,1.495214928769441,>50%
1763960004746240,PH,0.37978820720566,1.646767472521425,>50%
1767333738272770,ID,0.37931383022049076,2.2984434106549543,>50%
1773100712826880,IE,0.3789871384550663,1.495214928769441,>50%
1765000268691490,PL,0.3785997632333378,1.980183068775789,>50%
1764061255902270,BR,0.3784290357737463,1.7680095075230116,>50%
1764061287584760,BR,0.3784285442521626,1.7680095075230116,>50%
1765066695345180,FR,0.3778730082247062,2.1772013756533677,>50%
1772641498622970,JP,0.3778532229703877,4.056452918177966,>50%
1767580337306670,FR,0.37717901074883403,1.858941033774202,>50%
1766945994856490,MY,0.3768975262506834,2.6773247700349136,>50%
1766849940565070,SA,0.3768486028316506,1.7225437443974165,>50%
1766707369979930,FR,0.3767242609699218,2.1772013756533677,>50%
1766707369979930,FR,0.3767242609699218,2.1772013756533677,>50%
1768600444766220,ES,0.37642223131995173,1.9044067968997973,>50%
1769439727635450,CA,0.3758670302622218,1.9347173056501938,>50%
1772557174069290,AU,0.37561026310002615,1.980183068775789,>50%
1769886996868090,US,0.37542288826442466,1.9347173056501938,>50%
1772921392213020,IL,0.37464363217545865,1.3588176393926554,>50%
1772921392213020,IL,0.37464363217545865,1.3588176393926554,>50%
1768037345026090,TH,0.37464290339159434,1.6770779812718213,>50%
1771216035915820,ID,0.3743767286182741,2.2984434106549543,>50%
1773547873601530,PT,0.3741394159617871,2.192356630028566,>50%
1766036383252490,AU,0.3733777061589113,1.980183068775789,>50%
1766314378324030,AE,0.37329617710307894,1.7225437443974165,>50%
1761191309814810,TR,0.3729945257419682,0.4495023768807529,>50%
1769665257420850,ID,0.3729731892383559,2.2984434106549543,>50%
1767508922562560,KR,0.3727797246999237,2.783411550661303,>50%
1764392743286800,TH,0.3727752437465893,1.6770779812718213,>50%
1764392743286800,TH,0.3727752437465893,1.6770779812718213,>50%
1767506973072410,TH,0.3723146590709432,2.025648831901384,>50%
1765414575857680,TH,0.3722026975673981,2.025648831901384,>50%
1766236548379690,CA,0.37196164848316304,1.9347173056501938,>50%
1765700926711850,US,0.3719302751325759,1.9347173056501938,>50%
1771943146856460,DE,0.3713433350663799,1.3285071306422587,>50%
1771943146856460,DE,0.3713433350663799,1.3285071306422587,>50%
1766039876253690,ID,0.3712868040278202,1.9195620512749956,>50%
1766039876253690,ID,0.3712868040278202,1.9195620512749956,>50%
1765046123135020,US,0.371279644159017,1.9347173056501938,>50%
1772902855509020,NZ,0.37114691515252524,1.5861464550206315,>50%
1773311019512880,FR,0.3711133912912314,1.858941033774202,>50%
1771864778002430,US,0.3709997819835053,1.8892515425245988,>50%
1764305090775040,PL,0.3706034594495477,1.6770779812718213,>50%
1768196928927790,ID,0.37048999222428697,2.2984434106549543,>50%
1765497964384290,BR,0.37042641749913024,2.2075118844037647,>50%
1766496194933800,NO,0.370190570936374,1.646767472521425,>50%
1773566693776400,SA,0.36981660078979667,1.7225437443974165,>50%
1773391007569960,KR,0.36973255228779056,2.4954617175325335,>50%
1767566275365920,IL,0.36912877119615606,1.0405572975134896,>50%
1772645753356360,IE,0.3689170914474306,1.495214928769441,>50%
1766599338303520,ID,0.3685491169779988,1.9195620512749956,>50%
1766168702220300,BR,0.3685172603110881,2.2075118844037647,>50%
1772910161450030,DE,0.36819474963812365,0.7222969556343237,>50%
1773197979950090,ID,0.36789539188413434,2.2984434106549543,>50%
1771048661850160,JP,0.3678485295272026,4.056452918177966,>50%
1773108833997820,VN,0.36739457280443355,2.4196854456565413,>50%
1773045949286410,US,0.36724753079994776,1.9347173056501938,>50%
1773462806044720,VN,0.3671837873355442,2.4348407000317405,>50%
1773462032551970,VN,0.3671837873355442,2.4348407000317405,>50%
1769401030897660,FI,0.3669057571830856,1.646767472521425,>50%
1769402798245900,FI,0.36667699856963887,1.646767472521425,>50%
1765952354981950,GB,0.36663190321330763,1.858941033774202,>50%
1764113513663520,IT,0.36652309806891314,1.252730858766267,>50%
1765695597794320,US,0.3663852454335844,1.8892515425245988,>50%
1767403419644080,TH,0.3659769051721674,1.6770779812718213,>50%
1772097705433120,JP,0.36560707946549736,4.056452918177966,>50%
1773113493488750,IE,0.36559967678841643,1.495214928769441,>50%
1773590904129550,BR,0.36529357121109524,1.7680095075230116,>50%
1769666281379840,ID,0.36506532892519855,2.2984434106549543,>50%
1773097711962110,JP,0.3649170862952158,2.465151208782137,>50%
1772902855509020,IE,0.3648939417373655,1.495214928769441,>50%
1764642060937260,RO,0.36470324854637315,1.646767472521425,>50%
1764305090775040,NZ,0.364350486034388,1.5861464550206315,>50%
1765051559723050,AU,0.36433191701804707,1.980183068775789,>50%
1765051615151160,AU,0.36431404350591134,1.980183068775789,>50%
1772472580224000,ID,0.36429946828109666,1.9195620512749956,>50%
1772472580224000,ID,0.36429946828109666,1.9195620512749956,>50%
1764963015608330,ID,0.3642368172971013,1.9195620512749956,>50%
1770725496981550,BR,0.3636656515052404,2.2075118844037647,>50%
1772596028417040,SA,0.36356370598818666,1.7225437443974165,>50%
1773539809230860,BR,0.36344662191510263,2.2075118844037647,>50%
1766576730487820,KR,0.36335069264040315,2.4954617175325335,>50%
1768841450628140,BR,0.36310503240287156,2.2075118844037647,>50%
1765359303940110,US,0.3626897691861875,1.8892515425245988,>50%
1766085218733100,US,0.36268732513494284,1.9347173056501938,>50%
1765590461129740,PL,0.3622975329313938,1.980183068775789,>50%
1764305090775040,HU,0.3622661615626681,1.5558359462702345,>50%
1764305090775040,NO,0.3622661615626681,1.5558359462702345,>50%
1772968047733770,US,0.3621127329729916,1.9347173056501938,>50%
1764703293200380,IQ,0.3619006302148688,1.646767472521425,>50%
1765046123135020,GB,0.3619001840362775,1.7983200162734085,>50%
1768481059457020,TW,0.36173975557451005,3.116827146915667,>50%
1766830813472800,VN,0.36104182640737353,2.4196854456565413,>50%
1770648908761120,ID,0.36070980761935906,2.2984434106549543,>50%
1765777550919680,BR,0.36069589760608034,2.2075118844037647,>50%
1771388794475530,AE,0.36058612935429524,1.8892515425245988,>50%
1765607549879330,GB,0.360564299928874,1.858941033774202,>50%
1768452057535500,AU,0.360426712104783,1.980183068775789,>50%
1771763579182090,GB,0.35970151282372703,1.7983200162734085,>50%
1766677651851310,ID,0.3596373063799658,2.2984434106549543,>50%
1773486764743690,JP,0.359629157755088,4.056452918177966,>50%
1769852322442240,VN,0.35945308441960144,2.7076352787853106,>50%
1765500335365170,AE,0.3594435508270507,1.7225437443974165,>50%
1772549021527080,PH,0.3594355163350474,1.3588176393926554,>50%
1772549021527080,PH,0.3594355163350474,1.3588176393926554,>50%
1772549021527080,PH,0.3594355163350474,1.3588176393926554,>50%
1766334192340000,AU,0.3591629843947114,1.980183068775789,>50%
1766039362398220,SA,0.35915363644095755,1.7225437443974165,>50%
1773108833997820,ID,0.35905727491755396,2.2984434106549543,>50%
1764946903877680,PL,0.3589465001412636,1.6770779812718213,>50%
1771432701155330,BR,0.35879200493178903,1.7680095075230116,>50%
1769191121885210,US,0.3587309211181291,1.9347173056501938,>50%
1769982368863240,EC,0.3587306627587069,1.5558359462702345,>50%
1767290604843010,US,0.35838880358550634,1.9347173056501938,>50%
1769102863362140,TH,0.35837067575437026,1.6770779812718213,>50%
1767577608599600,TH,0.35836828453171443,1.6770779812718213,>50%
1765607285909520,GB,0.3583140024090994,1.858941033774202,>50%
1764305090775040,IE,0.3580975126192283,1.495214928769441,>50%
1771928419925020,US,0.35774484706894544,1.9347173056501938,>50%
1767954819541040,SA,0.3577430339195374,1.7225437443974165,>50%
1765965646459900,US,0.3577367472113333,1.8892515425245988,>50%
1767593151309850,TH,0.3575543530663377,2.025648831901384,>50%
1764965553100800,NL,0.3575179057687173,1.646767472521425,>50%
1772012765324300,JP,0.35725472839797046,4.056452918177966,>50%
1773254355794990,JP,0.35718025039854384,4.056452918177966,>50%
1766591570608160,PH,0.35706390396524085,1.646767472521425,>50%
1769111462243340,NO,0.3568954153923111,1.5558359462702345,>50%
1768408799414300,TW,0.3568924124439041,3.116827146915667,>50%
1772709586509820,US,0.35689240773181763,1.9347173056501938,>50%
1767621207031820,US,0.3568537668102944,1.8892515425245988,>50%
1771643614652460,ID,0.3565132266873965,2.2984434106549543,>50%
1773117743037440,DE,0.3564535959458085,1.616456963771028,>50%
1773047115335740,AU,0.35628498348027643,1.980183068775789,>50%
1770142999226400,US,0.35595123575622284,1.8892515425245988,>50%
1773559748168730,JP,0.35557723229146165,2.465151208782137,>50%
1766526162196490,US,0.35548774629209207,1.9347173056501938,>50%
1765656551111690,ID,0.3554279228266124,1.9195620512749956,>50%
1765641169095680,PE,0.35499464910453266,1.737698998772615,>50%
1773238873351210,US,0.35476655527451756,1.9347173056501938,>50%
1765050316287020,KZ,0.3546131004516175,1.646767472521425,>50%
1773580866954240,IT,0.3540411683769552,1.252730858766267,>50%
1764886773895180,AE,0.3539440142794374,1.7225437443974165,>50%
1766214025464840,PH,0.35374969777583076,1.646767472521425,>50%
1765525623935020,US,0.3537078626964143,1.8892515425245988,>50%
1765525623935020,US,0.3537078626964143,1.8892515425245988,>50%
1763048860569600,DE,0.35260567230160356,0.7222969556343237,>50%
1763048860569600,DE,0.35260567230160356,0.7222969556343237,>50%
1765656598084650,ID,0.35186661972945577,1.9195620512749956,>50%
1763042976413730,TW,0.3518582804607871,0.6313654293831334,>50%
1770071087143930,US,0.3517590889625119,1.8892515425245988,>50%
1768584850349080,EC,0.3514357875032552,1.646767472521425,>50%
1768553647442990,KR,0.3512826741621816,2.4954617175325335,>50%
1773318349922330,KZ,0.3512668411155958,1.646767472521425,>50%
1767507123456010,TH,0.35073686154512096,2.025648831901384,>50%
1765598475094050,CA,0.35065165327375,1.9347173056501938,>50%
1770133913980930,DE,0.35038927436560724,0.7222969556343237,>50%
1765514797426720,IE,0.35026470154038514,1.495214928769441,>50%
1766935200354300,JP,0.35003078539128984,2.465151208782137,>50%
1771355583852540,JP,0.3499031888762024,2.465151208782137,>50%
1765085236450360,PE,0.34989815654995216,1.646767472521425,>50%
1773101451619370,US,0.3498714933378187,1.9347173056501938,>50%
1765710157502460,AE,0.3498705839178454,1.7225437443974165,>50%
1772050273064960,JP,0.34975886756501706,4.056452918177966,>50%
1770015975792650,TH,0.34974054017488154,2.025648831901384,>50%
1765050603496490,PL,0.34960095617528697,1.6770779812718213,>50%
1765051322385420,PL,0.3493910541171434,1.6770779812718213,>50%
1765051322385420,PL,0.3493910541171434,1.6770779812718213,>50%
1773566556475410,JP,0.349388528714476,2.465151208782137,>50%
1766852587185160,TH,0.3489129521118185,2.025648831901384,>50%
1773213964946440,AE,0.34874467568230105,1.7225437443974165,>50%
1771052252278780,US,0.34865635907354825,1.8892515425245988,>50%
1770651393292290,ID,0.3485919951937707,2.2984434106549543,>50%
1770564150083580,NO,0.34833360497166466,1.646767472521425,>50%
1767494524672000,ID,0.34817318531956143,2.2984434106549543,>50%
1768031935350830,EC,0.3480177480578692,1.646767472521425,>50%
1773256419300350,US,0.3480006184129144,1.9347173056501938,>50%
1773594165293070,BR,0.3479653094931297,2.2075118844037647,>50%
1773427170817020,JP,0.3479490966046566,4.056452918177966,>50%
1765608378632200,TR,0.34773801448985414,1.6619227268966228,>50%
1771205570113580,JP,0.34772172446073957,4.056452918177966,>50%
1772477808886780,JP,0.3477139125480312,4.056452918177966,>50%
1765969185588220,US,0.3474821100637443,1.8892515425245988,>50%
1772477647566910,JP,0.3473408029821985,4.056452918177966,>50%
1765328772953100,BR,0.34718053944752914,1.7680095075230116,>50%
1765327751487520,BR,0.34716400644880363,1.7680095075230116,>50%
1773275479512060,US,0.3471087129240697,1.8892515425245988,>50%
1767066754948140,ID,0.347070122669361,2.2984434106549543,>50%
1765329638047790,BR,0.3470012234370278,1.7680095075230116,>50%
1772641710105630,JP,0.34684044522593355,4.056452918177966,>50%
1765146653714440,QA,0.34624147878751044,1.646767472521425,>50%
1764305090775040,ZA,0.3455915657889089,1.3133518762670604,>50%
1764305090775040,SE,0.3455915657889089,1.3133518762670604,>50%
1773394096978960,FR,0.345556509222538,1.858941033774202,>50%
1771313899425790,DE,0.34547449392451424,1.3285071306422587,>50%
1772377906008140,TH,0.345355360728895,2.025648831901384,>50%
1773286082378780,JP,0.34524458967364985,4.056452918177966,>50%
1767686425946160,MY,0.344860332745678,2.6773247700349136,>50%
1764113513663520,BE,0.34463769111585424,0.9344705168871008,>50%
1773292605970460,US,0.34432394826080936,1.9347173056501938,>50%
1766762185444350,DE,0.34431056923271935,1.616456963771028,>50%
1773587105249310,AU,0.3441774782747401,1.980183068775789,>50%
1772488751511560,CA,0.34409083449797195,1.9347173056501938,>50%
1766071078555680,US,0.343684357308908,1.8892515425245988,>50%
1768682024316960,FR,0.343636733017169,2.1772013756533677,>50%
1773213964946440,QA,0.34353386450300133,1.646767472521425,>50%
1772902764208170,GB,0.3433819546424973,1.858941033774202,>50%
1766645906120750,ID,0.3433624295522099,1.9195620512749956,>50%
1773485017292830,JP,0.34286269277645703,4.056452918177966,>50%
1773564749037570,MY,0.3428521526632806,2.692480024410113,>50%
1769309593524250,ID,0.34275358983564225,2.2984434106549543,>50%
1769414666460160,GB,0.34267424992188567,1.858941033774202,>50%
1769414666460160,GB,0.34267424992188567,1.858941033774202,>50%
1765449104885770,GR,0.34252195553627995,1.646767472521425,>50%
1768045057352720,ID,0.3424144448169445,2.2984434106549543,>50%
1772391017154570,JP,0.3423747128940338,4.056452918177966,>50%
1766554842839050,ID,0.3421369876678811,1.9195620512749956,>50%
1766554842839050,ID,0.3421369876678811,1.9195620512749956,>50%
1765303795654650,PE,0.34199233881616414,1.646767472521425,>50%
1765972913371150,GB,0.3418346313714674,1.858941033774202,>50%
1771377370310650,AT,0.34169180624966833,1.646767472521425,>50%
1771976029332490,US,0.3416574891724484,1.9347173056501938,>50%
1766214381569040,PH,0.34163681898739157,1.646767472521425,>50%
1769814579851260,DE,0.3410566842345182,0.7222969556343237,>50%
1766675961535480,BR,0.34041841412261237,2.2075118844037647,>50%
1773550034060300,GB,0.34030764151479176,1.858941033774202,>50%
1768753317972990,MY,0.34021021453854927,2.692480024410113,>50%
1771855203203070,JP,0.3402056139320408,4.056452918177966,>50%
1773550056072220,GB,0.3402002217068562,1.858941033774202,>50%
1766072273015820,SA,0.3401513297346908,1.7225437443974165,>50%
1771864512143400,BR,0.3401329779020227,1.7680095075230116,>50%
1770653086528600,ID,0.3400563277668471,2.2984434106549543,>50%
1767241811937290,AR,0.339993180693557,1.646767472521425,>50%
1766619756634140,BR,0.33899207852397933,2.2075118844037647,>50%
1765939075287070,TH,0.3389659089852478,1.6770779812718213,>50%
1772648397322250,JP,0.3385933456672498,4.056452918177966,>50%
1773551355966460,AU,0.3384610590245537,1.980183068775789,>50%
1769419221720110,US,0.33822217643123775,1.8892515425245988,>50%
1772098125808690,JP,0.3380796365875045,4.056452918177966,>50%
1772560310676530,JP,0.3380470179505799,4.056452918177966,>50%
1768212623728690,VN,0.3380446804000613,2.4196854456565413,>50%
1768136599692320,ES,0.33789694057804054,1.2678861131414654,>50%
1773414752486410,TW,0.33774814207276277,3.116827146915667,>50%
1767843527414780,VN,0.3376443334578234,2.4196854456565413,>50%
1770651580112930,ID,0.3375841459071974,2.2984434106549543,>50%
1766064753080330,TR,0.33757034455810275,1.6619227268966228,>50%
1769747111812140,TH,0.3370009278422526,2.025648831901384,>50%
1765858237772800,GB,0.33660743865917997,1.858941033774202,>50%
1765608407779320,TR,0.336596113862263,1.6619227268966228,>50%
1770105795545080,CA,0.33658295159238993,1.9347173056501938,>50%
1770105795545080,US,0.33658295159238993,1.9347173056501938,>50%
1764305090775040,DK,0.33621210566616944,1.176954586890275,>50%
1768562569979920,SA,0.3361583616066536,1.7225437443974165,>50%
1767487664391180,SA,0.336112842774963,1.8892515425245988,>50%
1767613297744890,ID,0.336012181138146,2.2984434106549543,>50%
1773108383683630,PH,0.3357148552285842,1.646767472521425,>50%
1773568501831710,US,0.33566013955610247,1.8892515425245988,>50%
1768452442808330,AU,0.3356159090200753,1.980183068775789,>50%
1773166922969120,US,0.33557889456494844,1.9347173056501938,>50%
1770014137687070,AU,0.3355749255344908,1.980183068775789,>50%
1769126325763070,ID,0.3355724482290439,2.2984434106549543,>50%
1773414851849240,TW,0.3352101033494936,3.116827146915667,>50%
1768099748809770,MY,0.33502525305677044,2.6773247700349136,>50%
1771754906530830,AE,0.33500417736699795,1.8892515425245988,>50%
1773415957578780,TW,0.33495093742352594,3.116827146915667,>50%
1768284763360280,TH,0.33491066148554127,1.6770779812718213,>50%
1766349922191390,MX,0.33473762828471626,1.646767472521425,>50%
1773496144433150,JP,0.33470296530681704,4.056452918177966,>50%
1766507088658430,US,0.33426330231706225,1.9347173056501938,>50%
1765695893115930,TH,0.3339468462219746,1.6770779812718213,>50%
1772386308343820,ID,0.3338850872063243,2.2984434106549543,>50%
1768649781426200,AU,0.3336552959889775,1.980183068775789,>50%
1773539115581470,JP,0.3335542533963688,4.056452918177966,>50%
1767395843349500,FR,0.33354850812437004,2.1772013756533677,>50%
1773047115335740,NZ,0.33335741429135757,1.646767472521425,>50%
1771121446933520,US,0.33319956113726873,1.9347173056501938,>50%
1766434623263770,SA,0.3330660896377243,1.7225437443974165,>50%
1765498243162140,IL,0.3329957364298693,1.495214928769441,>50%
1768844114558990,VN,0.3326859983700724,2.4196854456565413,>50%
1770394132653090,MY,0.33257186353290014,2.6773247700349136,>50%
1770742642170910,TW,0.33142154807266355,0.6313654293831334,>50%
1765686232552480,ES,0.33134311598968336,1.2678861131414654,>50%
1768573589931050,MY,0.33115572476818245,2.6773247700349136,>50%
1773563599620090,JP,0.3310262768543456,4.056452918177966,>50%
1765987468918830,BR,0.3307185212467231,1.7680095075230116,>50%
1765711779974170,SA,0.33062867114470107,1.7225437443974165,>50%
1767936715252730,FI,0.3305199811083432,1.5558359462702345,>50%
1766507086298160,US,0.3304026236957514,1.9347173056501938,>50%
1773547873601530,NO,0.33036860205566926,1.5558359462702345,>50%
1767352473672730,PE,0.3301661294781687,1.646767472521425,>50%
1773551355966460,GB,0.3301237611376741,1.858941033774202,>50%
1767606274379770,VN,0.32949904008796777,2.4348407000317405,>50%
1767606274379770,VN,0.32949904008796777,2.4348407000317405,>50%
1771941568718860,SA,0.32947205976464183,1.7225437443974165,>50%
1773601034902570,CL,0.32930340667256836,1.5103701831446392,>50%
1766037606963230,BE,0.3292477373944467,1.646767472521425,>50%
1766581362896930,SA,0.32880083294760976,1.7225437443974165,>50%
1772477808879610,JP,0.3287166033368005,4.056452918177966,>50%
1772477785942040,JP,0.328625001587105,4.056452918177966,>50%
1768468993422360,MY,0.32858577565594804,2.6773247700349136,>50%
1771940007680010,SA,0.3276652934485146,1.7225437443974165,>50%
1770471129006120,SE,0.32751849282469847,1.646767472521425,>50%
1773541705704480,MY,0.3275026037597246,2.692480024410113,>50%
1768485307598880,ID,0.32700289487443507,2.2984434106549543,>50%
1766237244567560,GB,0.3269835944732635,1.858941033774202,>50%
1766236392377390,GB,0.3268089547684305,1.858941033774202,>50%
1772380994955310,JP,0.3267513420460066,4.056452918177966,>50%
1770669811567610,FI,0.32672886630787906,1.5558359462702345,>50%
1767415298389000,US,0.3266889906629817,1.9347173056501938,>50%
1768408799414300,MY,0.32666970760396563,2.6773247700349136,>50%
1766268706755600,MX,0.3266370003157412,1.646767472521425,>50%
1768667613680670,ID,0.32655874552803893,2.2984434106549543,>50%
1773082994564090,US,0.32621769299321646,1.8892515425245988,>50%
1773547873601530,IE,0.3261999531122295,1.495214928769441,>50%
1772461599320080,JP,0.3259637312240827,4.056452918177966,>50%
1770562795949070,JP,0.32595346858042035,2.465151208782137,>50%
1768800543977470,BR,0.3259117011036398,2.2075118844037647,>50%
1768800543977470,BR,0.3259117011036398,2.2075118844037647,>50%
1765497575678990,IL,0.32584409738657294,1.495214928769441,>50%
1765956817445880,MA,0.3258221098733436,1.646767472521425,>50%
1773561844731920,TH,0.325752595519452,1.6770779812718213,>50%
1768800010692690,BR,0.325713751956737,2.2075118844037647,>50%
1768800010692690,BR,0.325713751956737,2.2075118844037647,>50%
1773300047906850,BH,0.3255833380776998,1.646767472521425,>50%
1767852062219260,ID,0.3252375157593999,2.2984434106549543,>50%
1766054609717280,AR,0.3242309212061585,1.646767472521425,>50%
1766319733377020,US,0.32402018160906876,1.8892515425245988,>50%
1772552481025020,JP,0.3239128400672935,4.056452918177966,>50%
1771864543324170,US,0.3237489184637689,1.8892515425245988,>50%
1765870567713800,AR,0.3237093882870221,1.646767472521425,>50%
1766591050831900,PH,0.32368512005182354,1.646767472521425,>50%
1770006640651310,FR,0.3233918208661534,2.1772013756533677,>50%
1769532202949660,BR,0.32261142181094515,2.2075118844037647,>50%
1764147357937690,DE,0.3225135748897705,0.7222969556343237,>50%
1772657948928010,EG,0.3224783155657568,1.7225437443974165,>50%
1766256286099480,BR,0.3224616828662661,1.7680095075230116,>50%
1766402704268320,SA,0.3223300387372279,1.7225437443974165,>50%
1773547636155440,AU,0.32225976322388233,1.3588176393926554,>50%
1771047573480480,GB,0.3221833681260616,1.9498725600253923,>50%
1773564749037570,GR,0.32200890794608156,2.3893749369061448,>50%
1770143432756250,US,0.32190889770476777,1.8892515425245988,>50%
1766322455481340,GB,0.32190275357941894,1.858941033774202,>50%
1769760362298410,TW,0.3217570544734563,3.116827146915667,>50%
1772013039286320,KR,0.32168783915197163,2.783411550661303,>50%
1772013039286320,KR,0.32168783915197163,2.783411550661303,>50%
1772972564497420,US,0.32166351688281086,1.9347173056501938,>50%
1766766684467210,IT,0.3215071324202001,1.9044067968997973,>50%
1769577419558940,MY,0.3213275875961877,2.692480024410113,>50%
1770642041461760,TW,0.3213074834164358,3.116827146915667,>50%
1772035864037390,JP,0.3212716759187651,2.465151208782137,>50%
1768496890671150,TH,0.3211254107842346,2.025648831901384,>50%
1773330538560560,US,0.32097244757386484,1.8892515425245988,>50%
1766072736521230,GR,0.32063916068213144,1.646767472521425,>50%
1768779451748400,US,0.3206016202347681,1.8892515425245988,>50%
1772467255728140,ID,0.3205910595593583,2.2984434106549543,>50%
1766124661310460,TR,0.32054544994104195,1.6619227268966228,>50%
1766868828322860,IT,0.32036040343441613,1.9044067968997973,>50%
1773587480476700,DE,0.320150683974347,1.3285071306422587,>50%
1769188363602990,TH,0.3196690126984314,2.025648831901384,>50%
1772652524232750,FR,0.3195443399057846,2.1772013756533677,>50%
1768309048347660,GR,0.31941030852780977,2.3893749369061448,>50%
1768309048347660,GR,0.31941030852780977,2.3893749369061448,>50%
1768309048347660,GR,0.31941030852780977,2.3893749369061448,>50%
1767320340761630,BR,0.3192505760979036,2.2075118844037647,>50%
1767320370319410,BR,0.3192505760979036,2.2075118844037647,>50%
1767320362033180,BR,0.31915968928869354,2.2075118844037647,>50%
1767320350850090,BR,0.3191574550996766,2.2075118844037647,>50%
