id,countries,handling_time,score,mod_score_category
1686044721343489,['GR'],3.3440260200238825,0.7269002972574773,21.2%-50%
6715607,"['HR', 'GB', 'IE']",3.4492604777671616,0.6724468611860016,21.2%-50%
5570755,"['ZA', 'OM', 'SA', 'BH', 'QA', 'JO', 'PK', 'KW', 'MA', 'EG']",3.3974411215448077,0.6903295739856321,21.2%-50%
9188601,"['MY', 'SG']",3.4731154549766665,0.7165694203970445,21.2%-50%
1735661874724866,['JP'],3.308107358111967,0.6829247985965277,21.2%-50%
1753012934144049,['DE'],3.0933985188777307,0.679953793593382,21.2%-50%
6391371,"['US', 'CA']",3.0710815462857526,0.6221019170819648,21.2%-50%
1716134837023746,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.2584426655772494,0.6406539294638424,21.2%-50%
1695038938773505,['ES'],3.477227877620282,0.7181758653203066,21.2%-50%
9656110,"['SA', 'BH', 'OM', 'QA', 'DZ', 'AE', 'JO', 'IQ', 'KW', 'TN', 'MA', 'EG', 'LB']",3.390337771338363,0.6940424925848686,21.2%-50%
1752626937237505,['DE'],3.4565513595553226,0.6481675418080901,21.2%-50%
1767219614304257,['GB'],3.4618506570569454,0.6259427420284521,21.2%-50%
1726873294586882,['JP'],0.01,0.7259242240826401,21.2%-50%
5789675,"['GB', 'PK', 'IE']",3.4218342282702494,0.6676943790405252,21.2%-50%
1700711878316033,['UZ'],3.476530774037809,0.7322746166989387,21.2%-50%
1684394145691650,['KR'],3.1336787648618354,0.6394054816611757,21.2%-50%
1173832,['ID'],3.171839070173497,0.6565547742556944,21.2%-50%
9386075,['MY'],3.522944720423177,0.6911976916137309,21.2%-50%
9381993,"['UA', 'RU', 'GB', 'IE']",0.01,0.6456444756637507,21.2%-50%
1753530,"['IE', 'FR']",3.3914094429977153,0.6312649328988403,21.2%-50%
1710344460649474,['ID'],2.995118560132231,0.679846677400914,21.2%-50%
1695577889971202,"['MX', 'CL', 'CO', 'AR', 'PE']",3.393188521175496,0.6616133666904424,21.2%-50%
2279136,"['GB', 'IE']",3.488952464438751,0.6251940174258399,21.2%-50%
1717314112993281,['SE'],3.433388768733298,0.7321768293975277,21.2%-50%
7555755,['VN'],3.3814069731653005,0.715862614723445,21.2%-50%
1695517073046529,['GB'],3.0223521140895455,0.631654682863328,21.2%-50%
9629372,['VN'],3.437852012954283,0.6968816024472876,21.2%-50%
1703471807921154,"['US', 'CA']",3.4236919959108443,0.7307179291264613,21.2%-50%
1707312780691458,['JP'],3.4327771284726434,0.7205016026949539,21.2%-50%
1673359233746949,"['ZA', 'SA', 'OM', 'QA', 'JO', 'IQ', 'PK', 'KW', 'LB', 'EG']",3.449856669894108,0.7209322961475217,21.2%-50%
1674009161491461,['BY'],3.456234956401376,0.6553850732889737,21.2%-50%
5328826,"['NO', 'DK', 'SE', 'GB', 'IE']",3.070125372670557,0.6548755049648626,21.2%-50%
1768509295170577,"['MX', 'UY', 'CL', 'CO', 'AR', 'EC', 'PE', 'BR']",0.01,0.6960328283947558,21.2%-50%
1752720507121697,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",3.4338592476813954,0.7076293918493382,21.2%-50%
2252195,['SE'],0.01,0.709697466423503,21.2%-50%
1754531055179777,['ES'],3.3994788220046637,0.6720329275158334,21.2%-50%
1695030771672066,['ID'],3.4718713583135647,0.7228322662391035,21.2%-50%
1690120188411906,['GB'],3.4994975547593286,0.6673912947642872,21.2%-50%
5518672,['RU'],3.0490946471529434,0.6771312616290011,21.2%-50%
3857259,"['MX', 'AR', 'OTHER']",3.085072243599624,0.6976635469750558,21.2%-50%
1763709640109090,['NL'],3.464251736168379,0.7336487704580821,21.2%-50%
6992269,['ID'],2.805319148068871,0.6915316429683345,21.2%-50%
7271170,"['SA', 'OM', 'BH', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",3.4177662617248226,0.6154611585403184,21.2%-50%
8299766,"['US', 'CA']",3.5325784859140166,0.6176256856884327,21.2%-50%
1739422683456514,['VN'],3.489892874151935,0.7177819930619987,21.2%-50%
1721099845323777,['ID'],2.998066115808526,0.6785385899821338,21.2%-50%
1705233310094338,['ID'],3.56096598028873,0.7345466787275161,21.2%-50%
3022657,['PH'],3.3805176039741585,0.645350980999246,21.2%-50%
1695601582119937,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.425405571968938,0.6528876050607214,21.2%-50%
1707039417627650,['VN'],3.518145813589468,0.7223244992008149,21.2%-50%
1760219117725713,['US'],3.4152500594677195,0.6735211359453249,21.2%-50%
1764775761397761,['NO'],3.5491017101921982,0.6688850146695476,21.2%-50%
1714699813677058,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.438389841676012,0.655218910283833,21.2%-50%
1736956048423938,['ES'],3.4238775164389885,0.6853306440112514,21.2%-50%
1732427839230978,['ID'],2.8235486575552637,0.7105616614380368,21.2%-50%
1754816440803361,['DE'],2.8552781927753226,0.6983507099376917,21.2%-50%
2318859,"['GB', 'IE', 'HU']",3.410188791919673,0.7203851525013399,21.2%-50%
1721013824397314,['TH'],3.281769772693267,0.7106440697538942,21.2%-50%
1735590506937346,['CZ'],3.359473769876584,0.7115742633492965,21.2%-50%
1822136,"['GB', 'IE']",3.455186795246615,0.6485491459739807,21.2%-50%
1695036672095234,['ES'],3.5246896322581165,0.7208263879514692,21.2%-50%
1686754849566721,['RO'],3.1273474200221183,0.6968953748476691,21.2%-50%
3872185,['VN'],3.5208159029266235,0.662747850848304,21.2%-50%
1695079848044545,['ID'],2.778901832618345,0.6557321076406206,21.2%-50%
1741849955502082,['CZ'],3.3972143093126093,0.7311356829405072,21.2%-50%
5527768,"['US', 'CA']",3.3883999584475046,0.6218281108421381,21.2%-50%
1707001475552258,"['US', 'CA']",3.4948888342954976,0.7137201458435396,21.2%-50%
1760219117725729,"['US', 'CA']",3.4383297373410926,0.6254033683603251,21.2%-50%
1559239,['ID'],3.37615704565998,0.6267454341346793,21.2%-50%
2655178,['FI'],3.436837441133827,0.7050589590854957,21.2%-50%
1752720374571010,['DE'],3.583949390963099,0.6953796450575939,21.2%-50%
1694974042699778,['ID'],2.9911794647200853,0.6792413438079798,21.2%-50%
1716223124556802,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.4467160239089383,0.7002222264999813,21.2%-50%
1724376454408193,"['SA', 'OM', 'BH', 'QA', 'JO', 'IQ', 'KW', 'LB', 'EG']",3.455554399691452,0.6288117933939166,21.2%-50%
1711502684514306,"['MX', 'CO', 'AR', 'CL', 'PE']",3.345299045227204,0.7137515600796949,21.2%-50%
1727558445604865,['KZ'],3.413623549567035,0.6565645198345305,21.2%-50%
1735138323373057,['ES'],3.411447591118636,0.6625689534791355,21.2%-50%
8881701,"['HR', 'GB', 'IE']",3.439395695528556,0.6203911988370856,21.2%-50%
1693551885233154,['VN'],3.2743995537815445,0.7210081678107294,21.2%-50%
5709106,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.581866267803254,0.6780528600314936,21.2%-50%
8396283,"['US', 'CA']",0.01,0.6507687149245309,21.2%-50%
1725363401825281,['KZ'],3.3172210231117045,0.6462898580567575,21.2%-50%
1726039575798785,"['US', 'CA']",3.3318228893391573,0.6317006727138715,21.2%-50%
1695025840288769,['GB'],3.446168721012141,0.7140133288167931,21.2%-50%
1728695728635906,['VN'],3.4680022669341857,0.7103359649004395,21.2%-50%
2620985,"['PT', 'GB', 'IE']",3.6203692221633625,0.6531830393240832,21.2%-50%
1682406401556481,['VN'],3.4130243194758494,0.7085948993494254,21.2%-50%
1704451210654721,['GB'],3.200853130781987,0.6505022543974104,21.2%-50%
1762882575703090,['BR'],0.01,0.6157530799758664,21.2%-50%
1765413546049569,['CZ'],3.46176232988988,0.7313674811950415,21.2%-50%
1719212303097858,['ES'],3.454235632723874,0.658272264647253,21.2%-50%
1734911746733057,"['US', 'CA']",3.4156581802577026,0.6503268750812069,21.2%-50%
1707706649725953,['GB'],3.4574687174375147,0.7062072926362041,21.2%-50%
